"","gene","Length","sd","sample_weight"
"1182","ANAPC10",120.135135135135,43.7055565766605,2.2483894421758e-05
"1183","ANAPC11",127.142857142857,37.9746843970067,2.37954248210989e-05
"1184","ANAPC13",111,12.8285396117964,2.07742079617908e-05
"1185","ANAPC15",96.2105263157895,51.158973812067,1.80062836197978e-05
"1186","ANAPC16",114.375,27.7639926111913,2.14058561768453e-05
"1187","ANAPC2",189.692307692308,137.855833279665,3.55018689076758e-05
"1188","ANAPC4",85.9538461538462,42.5310293966471,1.60866943704124e-05
"1189","ANAPC5",128.8,46.0185433180357,2.41055674367447e-05
"1190","ANAPC7",154.346153846154,45.3959842344605,2.88866585414645e-05
"1191","ANG",441,0,8.25353667671148e-05
"1192","ANGEL1",176.238095238095,141.00315768163,3.29838454168116e-05
"1193","ANGEL2",168.782608695652,119.042374625684,3.15885136340274e-05
"1194","ANGPT1",156.806451612903,51.8294763976631,2.93471156356481e-05
"1195","ANGPT2",167.117647058824,58.078194262919,3.12769076944609e-05
"1196","ANGPT4",167.666666666667,68.0716534249022,3.13796594738162e-05
"1197","ANGPTL1",365.444444444444,264.802809233168,6.83947647510811e-05
"1198","ANGPTL2",293.142857142857,237.739653522804,5.48631592504437e-05
"1199","ANGPTL3",197.142857142857,144.417714254437,3.68962766888949e-05
"1200","ANGPTL4",172.3,95.6928095161985,3.22468110974465e-05
"1201","ANGPTL5",133.846153846154,61.0503155245002,2.50499804944671e-05
"1202","ANGPTL6",274,166.90074039038,5.12804773110872e-05
"1203","ANGPTL7",207.6,101.984312519132,3.88533835393493e-05
"1204","ANGPTL8",118.428571428571,92.4618127292928,2.21645024457202e-05
"1205","ANHX",142.125,57.5231837320108,2.6599408167293e-05
"1206","ANK1",127.083769633508,80.9829306149033,2.378436629671e-05
"1207","ANK2",166.9753894081,510.072060318227,3.12502834600438e-05
"1208","ANK3",175.501779359431,508.549970325681,3.28460401988931e-05
"1209","ANKAR",194.916666666667,107.348025559622,3.64796339509225e-05
"1210","ANKDD1A",103.3125,31.6252235075859,1.93354536941668e-05
"1211","ANKDD1B",101.742857142857,50.3658170583017,1.90416871433557e-05
"1212","ANKEF1",258.666666666667,215.447550598338,4.8410766901951e-05
"1213","ANKFN1",155.013333333333,121.059901783455,2.90115245361898e-05
"1214","ANKFY1",136.87962962963,50.6790741147919,2.56177107356651e-05
"1215","ANKH",151.466666666667,78.2586067075662,2.83477480415548e-05
"1216","ANKHD1",213.640883977901,275.960500972498,3.9983965341421e-05
"1217","ANKHD1-EIF4EBP3",221.795454545455,265.798103090984,4.15101342135783e-05
"1218","ANKIB1",157.379310344828,130.700151326042,2.94543290269069e-05
"1219","ANKK1",245.6,379.605116462416,4.59652745532957e-05
"1220","ANKLE1",206.02,185.787621784023,3.85576785971905e-05
"1221","ANKLE2",228,165.686702343107,4.26713460836784e-05
"1222","ANKMY1",166.008064516129,114.395157095723,3.10692437440761e-05
"1223","ANKMY2",118.21875,52.8618005716549,2.21252333106573e-05
"1224","ANKRA2",122.666666666667,83.0184353385476,2.29576832730901e-05
"1225","ANKRD1",106.333333333333,40.2243707222375,1.99008178372711e-05
"1226","ANKRD10",162.647058823529,101.813518979843,3.04402146339966e-05
"1227","ANKRD11",310.840336134454,1032.78555359529,5.81753314033343e-05
"1228","ANKRD12",357.461538461538,1028.86070987471,6.6900723768844e-05
"1229","ANKRD13A",110,46.7827807150085,2.0587052935108e-05
"1230","ANKRD13B",122.039215686275,50.5572787180298,2.28402526681127e-05
"1231","ANKRD13C",125.64,98.4627171403809,2.3514157552427e-05
"1232","ANKRD13D",119.75,49.7756873143812,2.24118144452653e-05
"1233","ANKRD16",153.9,89.7451948574407,2.88031586064829e-05
"1234","ANKRD17",212.803571428571,255.713566809901,3.98272580889094e-05
"1235","ANKRD18A",174.125,174.793620543224,3.25883690211426e-05
"1236","ANKRD18B",164.633333333333,161.300636707667,3.08119558928783e-05
"1237","ANKRD2",116.470588235294,26.6335801871038,2.17980560489379e-05
"1238","ANKRD20A1",161.714285714286,187.942425760382,3.02656414578471e-05
"1239","ANKRD20A2",170.294117647059,215.785415605956,3.18714001321592e-05
"1240","ANKRD20A3",115.675675675676,153.648960305636,2.1649284167632e-05
"1241","ANKRD20A4",170.294117647059,215.785415605956,3.18714001321592e-05
"1242","ANKRD22",95.5,56.1382222732427,1.78733050482074e-05
"1243","ANKRD23",100.730769230769,32.3351915934422,1.88522698031636e-05
"1244","ANKRD24",161.797619047619,310.859352218544,3.02812377100707e-05
"1245","ANKRD26",149.931506849315,151.500396842818,2.8060435164976e-05
"1246","ANKRD27",102.684210526316,45.4698321868219,1.92178661609549e-05
"1247","ANKRD28",111.118811881188,60.9597058931082,2.07964442025848e-05
"1248","ANKRD29",91.741935483871,50.3083609631212,1.71699643834156e-05
"1249","ANKRD30A",116.116438356164,164.719762450381,2.17317751188597e-05
"1250","ANKRD30B",113.9,146.284857557308,2.13169575391709e-05
"1251","ANKRD30BL",138.818181818182,50.54071266181,2.59805205222396e-05
"1252","ANKRD31",223.705882352941,328.816501661194,4.18676803808641e-05
"1253","ANKRD33",215,185.596825991669,4.0238330736802e-05
"1254","ANKRD33B",296.571428571429,267.562987688791,5.55048336276419e-05
"1255","ANKRD34A",718.333333333333,666.930531114998,0.000134439694167145
"1256","ANKRD34B",796.5,1054.29621074914,0.00014906897875285
"1257","ANKRD34C",1605,NA,0.000300383817825894
"1258","ANKRD35",239,545.20215636436,4.47300513771892e-05
"1259","ANKRD36",78.8677685950413,103.856823096578,1.47604993358179e-05
"1260","ANKRD36B",95.2222222222222,133.807093640277,1.78213175407955e-05
"1261","ANKRD36C",69.9645390070922,83.4600341778299,1.30942151647222e-05
"1262","ANKRD37",101.166666666667,69.2283660551559,1.89338501994099e-05
"1263","ANKRD39",137.25,44.602210066959,2.56870274122143e-05
"1264","ANKRD40",210,149.014540677524,3.9302555603388e-05
"1265","ANKRD40CL",109.666666666667,58.3737954907851,2.05246679262137e-05
"1266","ANKRD42",121.40625,46.7043109223352,2.27217899582087e-05
"1267","ANKRD44",106.296551724138,51.7290113285265,1.98939339742207e-05
"1268","ANKRD45",159.6,101.756080899374,2.98699422585749e-05
"1269","ANKRD46",222.428571428571,76.7695065951133,4.16286252207314e-05
"1270","ANKRD49",306.461538461538,114.084482865854,5.73558174080212e-05
"1271","ANKRD50",1607.4,1772.88220138846,0.000300832989889933
"1272","ANKRD52",115.285714285714,54.7153287093041,2.15763009332885e-05
"1273","ANKRD53",211.695652173913,154.456653166867,3.96199054312415e-05
"1274","ANKRD54",95.5,75.2043129032191,1.78733050482074e-05
"1275","ANKRD55",168.9,171.689444979129,3.16104840067249e-05
"1276","ANKRD6",131.548672566372,100.440991129693,2.46199953242462e-05
"1277","ANKRD60",258.75,137.446656319218,4.84263631541745e-05
"1278","ANKRD61",418,455.899111646426,7.82308011534104e-05
"1279","ANKRD62",196.5,216.79651927379,3.67759627431702e-05
"1280","ANKRD63",1140,NA,0.000213356730418392
"1281","ANKRD65",302.75,162.893230508375,5.66611843282177e-05
"1282","ANKRD66",138.714285714286,82.4635561641511,2.59610758441427e-05
"1283","ANKRD7",117.166666666667,47.6287728164394,2.19283306263347e-05
"1284","ANKRD9",789.6,275.026907774494,0.000147777609068739
"1285","ANKS1A",141.508474576271,102.108018004153,2.64840223351644e-05
"1286","ANKS1B",114.084577114428,71.0177288495293,2.13515020739467e-05
"1287","ANKS3",124.442748091603,45.4248593927537,2.32900858395649e-05
"1288","ANKS4B",625.5,652.659559035183,0.000117065469190091
"1289","ANKS6",145.567567567568,92.1859655926663,2.72437019922584e-05
"1290","ANKUB1",250.384615384615,310.05067823974,4.68607393732703e-05
"1291","ANKZF1",148.612244897959,99.4390132037661,2.78135286592684e-05
"1292","ANLN",116.767441860465,79.4105748504871,2.18536136970777e-05
"1293","ANO1",106.518518518519,68.2935502053734,1.99354761755457e-05
"1294","ANO10",150.180722891566,105.628911482295,2.81070772000133e-05
"1295","ANO2",113.982300884956,74.5662435955062,2.13323605634908e-05
"1296","ANO3",110.889908256881,42.4986578109503,2.07536037386698e-05
"1297","ANO4",112.1,48.5002142935148,2.09800784911419e-05
"1298","ANO5",124.5,66.7552387814013,2.33008008220086e-05
"1299","ANO6",133.987951807229,62.8062242480021,2.50765186956557e-05
"1300","ANO7",118.909090909091,45.9300082360722,2.22544340819184e-05
"1301","ANO8",163.227272727273,145.133276942643,3.05488045826334e-05
"1302","ANO9",102,47.6445169982864,1.90898127216456e-05
"1303","ANOS1",145.714285714286,61.1044862653982,2.72711610309223e-05
"1304","ANP32A",108.214285714286,56.8725681764857,2.02528475303173e-05
"1305","ANP32B",107.571428571429,52.8105328599549,2.01325335845926e-05
"1306","ANP32D",393,NA,7.35519254863404e-05
"1307","ANP32E",103.425531914894,52.4382637762072,1.93566081852147e-05
"1308","ANPEP",141.285714285714,108.116143702504,2.64423316270413e-05
"1309","ANTKMT",143.6875,62.769120592852,2.68918378964848e-05
"1310","ANTXR1",81.7169811320755,37.9292749522514,1.52937437842115e-05
"1311","ANTXR2",87.7826086956522,30.9405832701103,1.64289564727206e-05
"1312","ANTXRL",87.0892857142857,67.9955284053068,1.62991975916431e-05
"1313","ANXA1",84.3055555555556,25.451151469258,1.57782084995083e-05
"1314","ANXA10",81,28.5274986954374,1.51595571613068e-05
"1315","ANXA11",108.793650793651,80.6806046025771,2.0361278617205e-05
"1316","ANXA13",84.2142857142857,45.4030160059204,1.57611268899301e-05
"1317","ANXA2",80.2444444444444,27.0018874205238,1.50181511411465e-05
"1318","ANXA2R",579,0,0.000108362760449341
"1319","ANXA3",80.36,29.4200819932541,1.50397779442298e-05
"1320","ANXA4",72.8125,32.3613045512393,1.36272253803414e-05
"1321","ANXA5",74.85,33.9347412936458,1.40085537472076e-05
"1322","ANXA6",76.017094017094,31.920154401251,1.42269812591182e-05
"1323","ANXA7",113.655172413793,47.1299691295017,2.12711368257417e-05
"1324","ANXA8",82.0588235294118,40.4432500003182,1.53577213072062e-05
"1325","ANXA8L1",85.0754716981132,37.8503373913444,1.59223021757122e-05
"1326","ANXA9",86.25,20.7106691872044,1.61421210513915e-05
"1327","AOAH",85.5072463768116,45.0178471760354,1.60031109772249e-05
"1328","AOC1",601.555555555556,575.133971320874,0.000112584146051187
"1329","AOC2",556.875,639.153779282755,0.000104221955483984
"1330","AOC3",320.619047619048,434.082881048133,6.00054664121568e-05
"1331","AOPEP",141.256097560976,144.125443558309,2.64367887081326e-05
"1332","AOX1",106,48.4454490995959,1.98384328283768e-05
"1333","AP000295.1",160,143.106295335691,2.9944804269248e-05
"1334","AP000311.1",103.857142857143,55.8612226009796,1.9437386342628e-05
"1335","AP000350.4",104.5,68.7131719541457,1.95577002883526e-05
"1336","AP000471.1",201,NA,3.76181603632428e-05
"1337","AP000552.4",696,NA,0.000130259898571229
"1338","AP000646.1",143.2,79.7549023223303,2.6800599820977e-05
"1339","AP000721.1",164,190,3.06934243759792e-05
"1340","AP000781.2",153.2,96.2481168646951,2.8672150087805e-05
"1341","AP000812.4",258,60.5061980296234,4.82859968841624e-05
"1342","AP000812.5",110.714285714286,65.9402326786484,2.07207350970243e-05
"1343","AP000944.5",91.7368421052632,42.3042447374612,1.71690111320063e-05
"1344","AP001267.5",382.5,633.479506941058,7.1586797706171e-05
"1345","AP001273.2",139.666666666667,44.1414837566126,2.61393187266977e-05
"1346","AP001453.3",203.5,294.124973438163,3.80860479299498e-05
"1347","AP001458.2",74.25,44.4325331260778,1.38962607311979e-05
"1348","AP001781.2",133.407407407407,67.3579755195839,2.49678668930165e-05
"1349","AP001931.1",52,NA,9.73206138750561e-06
"1350","AP002373.1",88.6,53.4770979018121,1.65819353640961e-05
"1351","AP002495.1",105.583333333333,61.2144602600361,1.9760451567259e-05
"1352","AP002512.3",287.4,377.699351336483,5.37883546686367e-05
"1353","AP002748.5",111.176470588235,58.8241397027165,2.08072353194407e-05
"1354","AP002884.2",105,36.0713578500014,1.9651277801694e-05
"1355","AP002990.1",175,133.139025082806,3.275212966949e-05
"1356","AP003071.5",85.6153846153846,21.7391293199554,1.60233495921505e-05
"1357","AP003108.2",109.3125,76.4989923680916,2.04583838542636e-05
"1358","AP003419.1",60,48.2493523272593,1.1229301600968e-05
"1359","AP1AR",88.1818181818182,66.5372336605863,1.6503670534756e-05
"1360","AP1B1",136.821428571429,61.6125358468881,2.56068181150645e-05
"1361","AP1G1",114.518518518519,42.7941129415904,2.14327163890081e-05
"1362","AP1G2",113.460317460317,43.9896708538843,2.12346687417247e-05
"1363","AP1M1",100.594202898551,45.7249831442994,1.88267107276133e-05
"1364","AP1M2",108,65.1871037135877,2.02127428817424e-05
"1365","AP1S1",99.8571428571429,61.5282745689213,1.86887662358968e-05
"1366","AP1S2",108.086956521739,55.5060861875951,2.02290172318887e-05
"1367","AP1S3",91.3666666666667,69.3494317075556,1.70997309379185e-05
"1368","AP2A1",116.960784313725,49.8898630121646,2.18897987090765e-05
"1369","AP2A2",121.301075268817,49.5305757448249,2.27021059785878e-05
"1370","AP2B1",129.860962566845,63.9764063124828,2.4304131914252e-05
"1371","AP2M1",116.146341463415,69.8715085174154,2.1737371635695e-05
"1372","AP2S1",86.0625,47.5102281008369,1.61070294838885e-05
"1373","AP3B1",118.586206896552,45.9984875734427,2.21940047159362e-05
"1374","AP3B2",120.377581120944,57.5988388899376,2.25292694067012e-05
"1375","AP3D1",108.462809917355,53.018242351464,2.02993600841741e-05
"1376","AP3M1",156.75,58.6941223633168,2.93365504325289e-05
"1377","AP3M2",140.178571428571,68.4001879696665,2.62351242760711e-05
"1378","AP3S1",86.1666666666667,26.855276620302,1.61265247991679e-05
"1379","AP3S2",87.6486486486486,31.4900480012832,1.64038851765492e-05
"1380","AP4B1",219.710526315789,137.717475759053,4.11199294151236e-05
"1381","AP4E1",145.59375,91.5438517089722,2.72486021660989e-05
"1382","AP4M1",84.0178571428571,36.2819246544069,1.57243642954031e-05
"1383","AP4S1",86.4426229508197,36.9159065039105,1.61781714048919e-05
"1384","AP5B1",1317,1650.3872272894,0.000246483170141248
"1385","AP5M1",151.8,158.455040942218,2.84101330504491e-05
"1386","AP5S1",223.7,149.386932345355,4.18665794689424e-05
"1387","AP5Z1",120.859154929577,55.2592062852486,2.26193983657057e-05
"1388","APAF1",144.754491017964,33.4663051307856,2.70915306289222e-05
"1389","APBA1",191.866666666667,283.746080316959,3.59088111195399e-05
"1390","APBA2",199.920634920635,245.559683408575,3.74161517630138e-05
"1391","APBA3",172.5,150.773745135624,3.2284242102783e-05
"1392","APBB1",124.029850746269,105.248843720383,2.32128100258816e-05
"1393","APBB1IP",157.125,126.514755397674,2.9406733567535e-05
"1394","APBB2",138.570175438596,156.241585645195,2.59341048816508e-05
"1395","APBB3",109.61797752809,51.8236751832547,2.05155555091842e-05
"1396","APC",330.074074074074,1032.94025453772,6.17750221406339e-05
"1397","APC2",288.602941176471,839.799747624768,5.4013491156617e-05
"1398","APCDD1",173.894736842105,157.173964035906,3.25452741136827e-05
"1399","APCDD1L",249,288.840786593583,4.66016016440172e-05
"1400","APCS",334.5,382.544768621922,6.26033564253966e-05
"1401","APEH",93.85,42.1855755538564,1.75644992541808e-05
"1402","APELA",81,5.47722557505166,1.51595571613068e-05
"1403","APEX1",158.191489361702,122.170522008108,2.96063324124813e-05
"1404","APEX2",259,324.257305237677,4.84731519108452e-05
"1405","APH1A",107.125,38.3647398123533,2.0048982233395e-05
"1406","APH1B",118.04,38.9598939081375,2.20917793496377e-05
"1407","API5",109.4375,50.3652089457782,2.04817782325989e-05
"1408","APIP",109.25,39.411869462707,2.04466866650959e-05
"1409","APLF",171.125,149.503326268071,3.20269039410942e-05
"1410","APLN",115.5,68.5893577750951,2.16164055818634e-05
"1411","APLNR",1140,0,0.000213356730418392
"1412","APLP1",111.765306122449,42.3852729287606,2.09174388495583e-05
"1413","APLP2",125.324561403509,43.2278375595104,2.34551216334839e-05
"1414","APMAP",130.210526315789,50.9483168922394,2.4369554527013e-05
"1415","APOA1",281.357142857143,251.409444514737,5.2657403578825e-05
"1416","APOA2",81.56,43.9384797188068,1.52643639762492e-05
"1417","APOA4",396,534.895316861159,7.41133905663888e-05
"1418","APOA5",298,372.015120660438,5.57721979514744e-05
"1419","APOB",351.586956521739,1110.46275791445,6.58012662291506e-05
"1420","APOBEC1",116.571428571429,134.66731494422,2.18169288247378e-05
"1421","APOBEC2",336,289.913780286484,6.28840889654208e-05
"1422","APOBEC3A",119.4,104.753997537087,2.23463101859263e-05
"1423","APOBEC3B",158.571428571429,109.062139464391,2.96774399454154e-05
"1424","APOBEC3C",125.5,100.137405598507,2.34879558486914e-05
"1425","APOBEC3D",155.6,95.8740244874939,2.91213221518437e-05
"1426","APOBEC3F",142.2,89.0415633285939,2.66134447942942e-05
"1427","APOBEC3G",144,106.371317293983,2.69503238423232e-05
"1428","APOBEC3H",146.318181818182,89.4056493174236,2.73841832223606e-05
"1429","APOBEC4",1101,NA,0.000206057684377763
"1430","APOBR",728.333333333333,1018.63008496706,0.000136311244433973
"1431","APOC1",83.5833333333333,56.8888440707855,1.56430409802374e-05
"1432","APOC2",94.1538461538462,42.380904021045,1.76213655892113e-05
"1433","APOC3",105.818181818182,25.7674918524026,1.98044046417072e-05
"1434","APOC4",120,41.0304764778573,2.2458603201936e-05
"1435","APOC4-APOC2",114.375,40.9945553876191,2.14058561768453e-05
"1436","APOD",124.0625,48.3604090829127,2.32189204978349e-05
"1437","APOE",235.692307692308,212.497993957349,4.41110001350846e-05
"1438","APOF",489,668.923015002474,9.15188080478892e-05
"1439","APOH",118.571428571429,54.9113571390941,2.21912388781034e-05
"1440","APOL1",159.22641509434,239.217606239546,2.98000239655877e-05
"1441","APOL2",221,306.352161831484,4.13612608968988e-05
"1442","APOL3",200.310344827586,249.176515668293,3.74890879310478e-05
"1443","APOL4",140,231.681371854787,2.6201703735592e-05
